bit_index,kind,message_index,expected_bit,decoded_bit,median_value,sample_count,correct,video
717,preamble,16,0,0,-0.005578848533332348,180,1,7-1T3.mp4
726,preamble,16,1,0,-0.008577287197113037,42,0,7-1T3.mp4
727,preamble,16,0,0,-0.0059830318205058575,198,1,7-1T3.mp4
736,preamble,16,1,0,-0.00844520516693592,24,0,7-1T3.mp4
737,preamble,16,0,0,-0.008497398346662521,216,1,7-1T3.mp4
746,payload,16,1,0,-0.007986942306160927,6,0,7-1T3.mp4
747,payload,16,0,0,-0.008517210371792316,234,1,7-1T3.mp4
757,preamble,17,1,0,-0.008719106204807758,240,0,7-1T3.mp4
767,preamble,17,1,0,-0.008719106204807758,240,0,7-1T3.mp4
777,preamble,17,1,0,-0.008719106204807758,240,0,7-1T3.mp4
787,payload,17,0,0,-0.008719106204807758,240,1,7-1T3.mp4
797,preamble,18,0,0,-0.008660633116960526,240,1,7-1T3.mp4
807,preamble,18,0,0,-0.008660633116960526,240,1,7-1T3.mp4
817,preamble,18,0,0,-0.008662762120366096,240,1,7-1T3.mp4
827,payload,18,0,0,-0.008662762120366096,240,1,7-1T3.mp4
837,preamble,19,1,0,-0.008662762120366096,240,0,7-1T3.mp4
847,preamble,19,1,0,-0.008662762120366096,240,0,7-1T3.mp4
857,preamble,19,1,0,-0.008662762120366096,240,0,7-1T3.mp4
867,preamble,19,1,0,-0.008662762120366096,240,0,7-1T3.mp4
877,payload,19,1,0,-0.008662762120366096,240,0,7-1T3.mp4
887,preamble,20,0,0,-0.008662762120366096,240,1,7-1T3.mp4
897,preamble,20,0,0,-0.008662762120366096,240,1,7-1T3.mp4
907,preamble,20,0,0,-0.008662762120366096,240,1,7-1T3.mp4
917,payload,20,0,0,-0.008662762120366096,240,1,7-1T3.mp4
0,guard_or_pad,-1,0,0,0.8594087362289429,134,1,7-1T4.mp4
9,guard_or_pad,-1,0,1,0.054166629910469055,2,0,7-1T4.mp4
10,guard_or_pad,-1,0,0,0.8608262538909912,132,1,7-1T4.mp4
19,guard_or_pad,-1,0,0,1.0181416273117065,2,1,7-1T4.mp4
20,preamble,0,1,1,0.21160823106765747,132,1,7-1T4.mp4
29,preamble,0,0,0,1.0181416273117065,2,1,7-1T4.mp4
30,preamble,0,1,1,0.21160823106765747,132,1,7-1T4.mp4
39,preamble,0,0,1,0.008516628295183182,2,0,7-1T4.mp4
40,preamble,0,1,0,0.8784433603286743,132,0,7-1T4.mp4
49,preamble,0,0,1,0.008516628295183182,2,0,7-1T4.mp4
50,preamble,0,1,0,0.8784433603286743,132,0,7-1T4.mp4
59,payload,0,0,1,-0.00527765229344368,2,0,7-1T4.mp4
60,payload,0,1,0,0.8347793817520142,132,0,7-1T4.mp4
69,preamble,1,1,1,-0.00527765229344368,2,1,7-1T4.mp4
70,preamble,1,0,0,0.8347793817520142,132,1,7-1T4.mp4
79,preamble,1,1,1,-0.009619183838367462,3,1,7-1T4.mp4
80,preamble,1,0,0,0.8057442903518677,131,1,7-1T4.mp4
89,preamble,1,1,1,0.0007832436822354794,5,1,7-1T4.mp4
90,preamble,1,0,0,0.8070506453514099,129,1,7-1T4.mp4
99,payload,1,0,0,0.4184403717517853,6,1,7-1T4.mp4
100,payload,1,0,1,-0.008501965552568436,128,0,7-1T4.mp4
109,preamble,2,0,0,0.4257405698299408,7,1,7-1T4.mp4
110,preamble,2,1,1,-0.008521655574440956,127,1,7-1T4.mp4
119,preamble,2,0,1,-0.0152207650244236,9,0,7-1T4.mp4
120,preamble,2,1,0,0.7979382276535034,125,0,7-1T4.mp4
129,preamble,2,0,1,-0.014663277193903923,10,0,7-1T4.mp4
130,preamble,2,1,0,0.7997004985809326,124,0,7-1T4.mp4
139,payload,2,0,0,0.524326741695404,12,1,7-1T4.mp4
140,payload,2,1,1,0.003992351703345776,122,1,7-1T4.mp4
149,preamble,3,1,0,0.5701926350593567,13,0,7-1T4.mp4
150,preamble,3,0,1,0.003925560973584652,121,0,7-1T4.mp4
159,preamble,3,1,0,0.7003514766693115,15,0,7-1T4.mp4
160,preamble,3,0,0,0.8300490379333496,119,1,7-1T4.mp4
169,preamble,3,1,0,0.742741584777832,16,0,7-1T4.mp4
170,preamble,3,0,0,0.8309922218322754,118,1,7-1T4.mp4
179,preamble,3,1,1,0.017536895349621773,18,1,7-1T4.mp4
